object_id,scene_id,date,lon,lat,old_class,ais_matched,ais_matched_raw,ais_match_quality,on_land,water_fraction,distance_to_land_m,major_m,minor_m,area_m2,aspect_ratio,confidence,vv_target_p95_db,vh_target_p95_db,vv_background_median_db,vh_background_median_db,vv_contrast_db,vh_contrast_db,combined_contrast_db,vv_minus_vh_peak_db,temporal_cluster_id,n_dates_detected,detection_persistence,bright_persistence,position_std_m,ts_median_contrast_db,ts_mad_contrast_db,ts_relative_mad,temporal_spike_db,geometry_plausible,vessel_score,final_class_3,classification_reason,review_flag
8784,S13_20250727,S13_20250727,103.85095639950951,1.0810256744529991,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,406.7920829079296,241.07654890025947,152.48662885631416,24764.235131640515,1.5809684475838357,0.4596095085144043,-5.0703125,-12.6640625,-18.71875,-24.046875,13.6484375,11.3828125,13.6484375,7.59375,108,15,0.8333333333333334,0.8333333333333334,7.924655615992481,13.638671875,1.0087890625,0.06891260840560373,0.009765625,True,0.3894406577803023,STATIC_OR_PROBABLE_FALSE_ALARM,high fixed temporal persistence + low vessel evidence,True
8785,S13_20250727,S13_20250727,104.13872372760277,1.0819486776177931,PROBABLE_FALSE_ALARM,True,True,HIGH,True,0.0,101.84068931825212,307.7424336489309,163.56469927393087,16117.173117448065,1.8814721942754749,0.717244029045105,14.453125,-2.767578125,5.2578125,-9.609375,9.1953125,6.841796875,9.1953125,17.220703125,6497,2,0.1111111111111111,0.2777777777777778,3.95432775526543,5.123046875,3.654296875,0.5968102073365231,4.072265625,True,0.1424757187398653,AIS_SUPPORTED_VESSEL,AIS match,False
8786,S13_20250727,S13_20250727,104.1512969593805,1.082663222344032,UNCERTAIN,False,False,NONE,False,1.0,1214.650024725545,106.03763400229576,65.76236544760826,5068.258863831967,1.6124364335217551,0.2923730611801147,-2.13671875,-8.1484375,-20.890625,-26.09375,18.75390625,17.9453125,18.75390625,6.01171875,6498,1,0.05555555555555555,0.05555555555555555,0.0,3.0078125,0.5,0.12475633528265107,15.74609375,True,0.8852947587502572,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8787,S13_20250727,S13_20250727,103.8677824672832,1.0853070413789885,UNCERTAIN,False,False,NONE,False,1.0,220.89127240778296,410.9921167586255,247.84512884358645,65731.36509673264,1.6582618293781362,0.28785040974617,-4.5390625,-11.953125,-9.5,-15.796875,4.9609375,3.84375,4.9609375,7.4140625,2031,2,0.1111111111111111,0.0,6.133333377349286,4.35546875,0.6484375,0.12107950401167031,0.60546875,False,0.31318337338379165,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8788,S13_20250727,S13_20250727,103.80687373249366,1.086184372387418,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.925,90.17152500803984,236.5111464550583,142.88568869138643,16265.98443534046,1.6552472722855407,0.4694477021694183,-8.0,-13.8125,-7.66796875,-15.0234375,-0.33203125,1.2109375,1.2109375,5.8125,1447,6,0.3333333333333333,0.0,24.346825786833957,3.0234375,0.599609375,0.14902912621359224,-1.8125,True,0.14003512285741568,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8789,S13_20250727,S13_20250727,104.1468914848178,1.0868936234735334,UNCERTAIN,False,False,NONE,False,1.0,710.4370981466514,146.39892869542885,128.7607298428898,10134.2444467909,1.1369843031649534,0.6537290215492249,8.609375,-2.453125,-19.046875,-25.5,27.65625,23.046875,27.65625,11.0625,6499,1,0.05555555555555555,0.2222222222222222,0.0,3.53125,1.0625,0.23448275862068965,24.125,True,0.9910443581919082,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8790,S13_20250727,S13_20250727,103.63197425137945,1.0874861243824796,UNCERTAIN,False,False,NONE,False,1.0,9779.458705671672,111.79316067284662,80.07882046288569,6000.255446712177,1.396039052856175,0.5815967917442322,-10.0078125,-19.4375,-19.4375,-24.921875,9.4296875,5.484375,9.4296875,9.4296875,6500,1,0.05555555555555555,0.0,0.0,2.9296875,0.703125,0.17892644135188868,6.5,True,0.819646127964233,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8791,S13_20250727,S13_20250727,104.1874453797876,1.0879036139612088,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2164.429665731953,160.31683714470384,124.09230406364914,14727.52271751676,1.291916032620963,0.7918288111686707,10.765625,0.68359375,-17.6875,-24.53125,28.453125,25.21484375,28.453125,10.08203125,6501,2,0.1111111111111111,0.1111111111111111,10.033087894470762,2.921875,0.46875,0.11952191235059761,25.53125,True,0.9941666007907833,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8792,S13_20250727,S13_20250727,104.14475949387294,1.088755574475507,UNCERTAIN,False,False,NONE,False,1.0,407.4580948742852,138.00022679111143,75.44626408359188,6992.632276679733,1.8291194198590388,0.2769961953163147,4.09375,-6.32421875,-18.921875,-25.5,23.015625,19.17578125,23.015625,10.41796875,6502,1,0.05555555555555555,0.05555555555555555,0.0,2.328125,0.59375,0.1784037558685446,20.6875,True,0.9518470170073009,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8793,S13_20250727,S13_20250727,103.8534539897796,1.089023250659288,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.95625,215.541284172928,426.83273745677866,396.5413556208412,66954.86428301212,1.0763889602094896,0.4996241629123688,-4.87890625,-9.2265625,-11.09375,-17.109375,6.21484375,7.8828125,7.8828125,4.34765625,2598,6,0.3333333333333333,0.0,18.09392794873075,5.625,1.5390625,0.23231132075471697,2.2578125,False,0.5110422918761592,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8794,S13_20250727,S13_20250727,103.78943688889632,1.0890812542618558,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,322.00235518454195,347.47394460624474,134.806769313276,30804.07508749642,2.577570446768543,0.5867674946784973,-10.1953125,-16.3125,-19.015625,-25.671875,8.8203125,9.359375,9.359375,6.1171875,2037,3,0.16666666666666666,0.2222222222222222,5.8149282193142895,3.640625,1.3046875,0.28114478114478114,5.71875,True,0.7528078759931304,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8795,S13_20250727,S13_20250727,103.83807532421136,1.0894838297616365,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,350.74880606493406,201.73302968998547,122.90588888188,16203.86257746076,1.6413617892944343,0.5395563840866089,-3.765625,-11.765625,-20.53125,-26.5625,16.765625,14.796875,16.765625,8.0,1450,9,0.5,0.9444444444444444,6.888489941153004,15.7509765625,0.583984375,0.03486270623214598,1.0146484375,True,0.680330409125031,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8796,S13_20250727,S13_20250727,103.93109835150648,1.089552153294816,UNCERTAIN,False,False,NONE,False,1.0,764.0716222789264,90.05804379621782,81.24369748274125,6199.451893092552,1.1084926780363364,0.5164480805397034,6.01171875,-7.55859375,-18.609375,-25.171875,24.62109375,17.61328125,24.62109375,13.5703125,122,12,0.6666666666666666,1.0,7.23395801811314,25.30078125,1.4990234375,0.056995395811673844,-0.6796875,True,0.907098733527547,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8797,S13_20250727,S13_20250727,103.78111377459167,1.0901066848077772,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,303.3764745986442,645.5119380744046,245.3453273566312,98004.2991942403,2.631034163271819,0.879391074180603,-7.65625,-12.1484375,-11.546875,-17.703125,3.890625,5.5546875,5.5546875,4.4921875,125,15,0.8333333333333334,0.0,15.968068583075326,6.302734375,0.365234375,0.05001337255950789,-0.748046875,False,0.34399283036802203,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),True
8798,S13_20250727,S13_20250727,104.14950982109994,1.0904095257803716,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,909.8136293744716,138.31563368197794,102.51719465609904,9120.797182803792,1.349194485334555,0.5910704731941223,8.96875,-5.53125,-19.1875,-25.796875,28.15625,20.265625,28.15625,14.5,6503,1,0.05555555555555555,0.05555555555555555,0.0,3.4140625,0.578125,0.13097345132743363,24.7421875,True,0.9851387885990666,AIS_SUPPORTED_VESSEL,AIS match,False
8799,S13_20250727,S13_20250727,103.73099209785332,1.091009001994058,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,3043.757656849308,118.04942171612298,98.10798494854484,7525.194006937575,1.2032600789633678,0.748508870601654,7.11328125,-0.10589599609375,-19.53125,-25.984375,26.64453125,25.87847900390625,26.64453125,7.21917724609375,6504,1,0.05555555555555555,0.1111111111111111,0.0,3.2578125,1.0234375,0.24036697247706423,23.38671875,True,0.9954212371779222,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8800,S13_20250727,S13_20250727,104.14662802634636,1.0910249895229809,UNCERTAIN,False,True,LOW,False,1.0,589.1638984698164,137.11058503068517,72.73935395158361,6789.935662829638,1.8849574210124,0.6096194982528687,2.32421875,-10.109375,-19.1875,-25.796875,21.51171875,15.6875,21.51171875,12.43359375,6505,1,0.05555555555555555,0.05555555555555555,0.0,3.3671875,0.7578125,0.1735241502683363,18.14453125,True,0.9552404438951237,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8801,S13_20250727,S13_20250727,104.14477887074108,1.091260832323247,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,383.4131812920512,121.84524681147856,59.93258812007232,6181.8872367667855,2.0330382957493334,0.7311986088752747,10.3984375,-9.65625,-17.78125,-25.796875,28.1796875,16.140625,28.1796875,20.0546875,6506,1,0.05555555555555555,0.05555555555555555,0.0,3.703125,0.625,0.132890365448505,24.4765625,True,0.9848663281405609,AIS_SUPPORTED_VESSEL,AIS match,False
8802,S13_20250727,S13_20250727,104.18011973897198,1.0929302908652876,UNCERTAIN,False,False,NONE,False,1.0,2675.184146044476,273.36918630595727,151.41056814189477,21129.78865663774,1.805482864642372,0.7985826730728149,3.84375,-4.29296875,-16.96875,-24.390625,20.8125,20.09765625,20.8125,8.13671875,6507,1,0.05555555555555555,0.05555555555555555,0.0,3.1875,0.71875,0.17164179104477612,17.625,True,0.9838031823889489,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8803,S13_20250727,S13_20250727,104.1474866871819,1.0955779852459775,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,601.2532677642052,162.49159500229342,79.87851211655125,9019.449418630757,2.034234122503445,0.6427406668663025,4.30078125,0.90576171875,-19.765625,-24.9375,24.06640625,25.84326171875,25.84326171875,3.39501953125,6508,1,0.05555555555555555,0.16666666666666666,0.0,3.6015625,0.84765625,0.18421052631578946,22.24169921875,True,0.9843435472044448,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8804,S13_20250727,S13_20250727,104.1864405122337,1.096331344457895,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,3066.0527092298,209.44588602801247,139.3802427174656,15948.858934274229,1.5026942265596086,0.8172194361686707,6.9140625,-0.841796875,-16.140625,-23.890625,23.0546875,23.048828125,23.0546875,7.755859375,6509,1,0.05555555555555555,0.05555555555555555,0.0,2.8359375,0.671875,0.17515274949083504,20.21875,True,0.991366676921297,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8805,S13_20250727,S13_20250727,104.14369562152233,1.0964923655323648,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.11875000000000002,179.43193053841236,335.23942150923966,219.5010487065053,39624.83907997288,1.5272793614644096,0.4729674160480499,5.78125,-7.5859375,-10.078125,-19.625,15.859375,12.0390625,15.859375,13.3671875,134,9,0.5,0.8333333333333334,22.224042085655952,18.365234375,2.44921875,0.1264750378214826,-2.505859375,False,0.04272840417679527,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8806,S13_20250727,S13_20250727,103.9499587164002,1.0966620725348628,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1423.6248036170462,40.57933281188979,20.078447802124167,813.0310352974147,2.021039335899101,0.7521292567253113,-5.078125,-13.3203125,-10.21875,-17.28125,5.140625,3.9609375,5.140625,8.2421875,133,14,0.7777777777777778,0.0,7.674107694272577,4.970703125,1.544921875,0.258750408897612,0.169921875,True,0.003771878230508471,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8807,S13_20250727,S13_20250727,104.18633005302782,1.096669217099509,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,3101.78831156823,209.68903456017188,134.85182295128516,15339.347562127028,1.554958842758258,0.3479016721248626,-5.55078125,-14.03125,-16.328125,-23.890625,10.77734375,9.859375,10.77734375,8.48046875,6510,1,0.05555555555555555,0.05555555555555555,0.0,2.828125,0.5546875,0.14489795918367346,7.94921875,True,0.7325762975532916,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8808,S13_20250727,S13_20250727,103.779645433662,1.0973671765765642,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,203.8434497394895,704.1050104476774,410.36090034025545,189095.19442832525,1.715818953179654,0.7535436749458313,-7.4609375,-12.8046875,-8.7265625,-15.65625,1.265625,2.8515625,2.8515625,5.34375,137,15,0.8333333333333334,0.0,8.463250393380685,2.58984375,0.703125,0.19586507072905332,0.26171875,False,0.25484826426581864,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8809,S13_20250727,S13_20250727,103.91169771086328,1.0978473192769216,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.74375,87.48074619713455,323.0634352914351,266.7049147836226,40352.09317695047,1.2113141430240837,0.5197840332984924,-5.16015625,-14.6171875,-6.453125,-14.9765625,1.29296875,0.359375,1.29296875,9.45703125,138,7,0.3888888888888889,0.0,10.260515808774635,3.8515625,1.4453125,0.29790660225442833,-2.55859375,False,0.11657237989574104,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8810,S13_20250727,S13_20250727,103.7385730363115,1.0979262031665669,NON_AIS_LIKELY_VESSEL,False,True,LOW,False,1.0,2893.472869127783,105.03514438007136,70.8574939284112,4982.858239561767,1.482343483473894,0.6139971613883972,3.9609375,-11.03125,-20.578125,-27.265625,24.5390625,16.234375,24.5390625,14.9921875,6511,1,0.05555555555555555,0.1111111111111111,0.0,2.8359375,0.5859375,0.15274949083503056,21.703125,True,0.974472039065811,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8811,S13_20250727,S13_20250727,103.95636259353398,1.0981469084345774,PROBABLE_FALSE_ALARM,False,False,NONE,True,,2152.2054180598348,,,,,0.3006360828876495,-4.34375,-12.4140625,-8.890625,-16.046875,4.546875,3.6328125,4.546875,8.0703125,4216,2,0.1111111111111111,0.0,0.9453642991959839,4.5,0.75390625,0.13707386363636365,0.046875,True,0.023131122775403655,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8812,S13_20250727,S13_20250727,103.7979276141401,1.098583529724309,PROBABLE_FALSE_ALARM,False,False,NONE,True,,193.34822206327377,,,,,0.3015773296356201,-6.25,-10.0859375,-9.0546875,-14.453125,2.8046875,4.3671875,4.3671875,3.8359375,6512,1,0.05555555555555555,0.0,0.0,4.3125,0.50390625,0.09485294117647058,0.0546875,True,0.01096589662959025,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8813,S13_20250727,S13_20250727,103.86384099862232,1.098845090327343,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.34375,160.84687522256613,1201.7841008095609,453.3174565224514,246823.4183591681,2.6510871873958823,0.4006288945674896,-7.25,-13.953125,-9.015625,-14.578125,1.765625,0.625,1.765625,6.703125,3701,3,0.16666666666666666,0.0,7.669371657599898,3.021484375,0.69140625,0.17192812044681885,-1.255859375,False,0.016985403826755962,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8814,S13_20250727,S13_20250727,103.87365097048126,1.1024989608686844,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.575,2.927707027348406,300.7433500357679,142.2803373404554,31489.60625713589,2.1137379602645616,0.7462766170501709,-5.359375,-13.0,-15.65625,-21.8125,10.296875,8.8125,10.296875,7.640625,143,15,0.8333333333333334,0.5,5.787954422115696,10.14453125,0.75390625,0.06764808973010866,0.15234375,True,0.06511258513879824,NON_AIS_SUPPORTED_VESSEL,VV/VH vessel rescue: strong current contrast + transient/spike evidence,True
8815,S13_20250727,S13_20250727,103.82343720014732,1.102809280609811,UNCERTAIN,False,False,NONE,False,1.0,950.640536568501,420.0639020201845,191.5625897643252,42497.18457336651,2.192828477298093,0.2914480865001678,-6.69921875,-10.875,-18.28125,-24.5625,11.58203125,13.6875,13.6875,4.17578125,145,15,0.8333333333333334,0.9444444444444444,37.758220969819675,13.955078125,0.345703125,0.023116102912367768,-0.267578125,False,0.4139259946757263,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),True
8816,S13_20250727,S13_20250727,104.049620969007,1.1028409773500931,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,3583.034522524576,197.9988612123917,165.3242243715714,14429.556259675886,1.1976397407277897,0.2895510792732239,3.392578125,-6.234375,-1.7900390625,-12.0390625,5.1826171875,5.8046875,5.8046875,9.626953125,144,6,0.3333333333333333,0.0,7.33860468472523,5.1103515625,0.9892578125,0.16189867348569603,0.6943359375,True,0.005489571684233124,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8817,S13_20250727,S13_20250727,103.74164981526306,1.1030092807730427,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2757.5130852797547,194.01154163770755,109.8104079096802,12609.631180424238,1.766786457958369,0.783160388469696,6.79296875,-0.904296875,-19.375,-24.59375,26.16796875,23.689453125,26.16796875,7.697265625,6513,1,0.05555555555555555,0.05555555555555555,0.0,3.15625,0.5625,0.13533834586466165,23.01171875,True,0.9904648937573566,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8818,S13_20250727,S13_20250727,103.79380168827416,1.1031092803209597,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.78125,82.94791477176202,1389.3385295237315,750.9469889963877,384082.140955727,1.8501153208970584,0.502997636795044,-8.7421875,-11.578125,-8.7578125,-14.53125,0.015625,2.953125,2.953125,2.8359375,6514,1,0.05555555555555555,0.0,0.0,2.76171875,0.669921875,0.17808930425752856,0.19140625,False,0.16709344171109425,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8819,S13_20250727,S13_20250727,104.1614628452074,1.1031940475826931,UNCERTAIN,False,False,NONE,False,1.0,1484.433990593801,152.3414616704522,60.06472064262015,6603.099533998168,2.5362885241216824,0.3505022525787353,4.73046875,-2.62109375,-19.609375,-26.09375,24.33984375,23.47265625,24.33984375,7.3515625,5336,2,0.1111111111111111,0.1111111111111111,18.908041819842467,3.2265625,0.6640625,0.15711645101663585,21.11328125,True,0.9791794840274939,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8820,S13_20250727,S13_20250727,104.19147752891196,1.1032513680544542,UNCERTAIN,False,False,NONE,False,1.0,3918.4317199544967,268.89593536911553,194.96955902634207,27834.18182290248,1.3791688133878652,0.7699570655822754,9.421875,-1.0927734375,-13.2890625,-23.203125,22.7109375,22.1103515625,22.7109375,10.5146484375,6515,1,0.05555555555555555,0.05555555555555555,0.0,3.0390625,0.4609375,0.11411992263056092,19.671875,False,0.9909052646107827,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8821,S13_20250727,S13_20250727,103.8229689086672,1.103277767622327,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,936.6559063558848,419.39514075087794,183.95011816787013,38726.45832351292,2.279939501686779,0.416462779045105,-6.69921875,-10.875,-18.28125,-24.5625,11.58203125,13.6875,13.6875,4.17578125,145,15,0.8333333333333334,0.9444444444444444,37.758220969819675,13.955078125,0.345703125,0.023116102912367768,-0.267578125,False,0.4645852242707269,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),True
8822,S13_20250727,S13_20250727,104.17343683927268,1.1037437677445685,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2603.178932097336,215.65223624273588,95.57297446295073,11783.91887071804,2.2564144043286465,0.6837332248687744,3.05859375,0.2578125,-18.90625,-24.390625,21.96484375,24.6484375,24.6484375,2.80078125,6516,1,0.05555555555555555,0.05555555555555555,0.0,2.90625,0.48046875,0.123,21.7421875,True,0.9812410047720528,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8823,S13_20250727,S13_20250727,103.85685812178586,1.1045242668446469,UNCERTAIN,False,False,NONE,False,1.0,332.1173095774151,385.7396215129933,254.48415886650895,62164.63278993485,1.5157706602686225,0.2661349177360534,-5.203125,-11.234375,-8.75,-15.171875,3.546875,3.9375,3.9375,6.03125,1469,2,0.1111111111111111,0.0,10.126405386776954,4.66015625,0.48828125,0.0862663906142167,-0.72265625,False,0.2526788717595098,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
8824,S13_20250727,S13_20250727,103.71804609114126,1.1055584264291118,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,1194.667971241258,258.811740024538,200.99037466809267,38134.63449911679,1.2876822606651148,0.7489995956420898,-3.759765625,-9.171875,-12.4453125,-20.921875,8.685546875,11.75,11.75,5.412109375,150,14,0.7777777777777778,0.9444444444444444,14.958958311514326,15.54296875,1.38916015625,0.0839728453364817,-3.79296875,False,0.5171738520123396,AIS_SUPPORTED_VESSEL,AIS match,False
8825,S13_20250727,S13_20250727,104.18351863006136,1.1056806459001918,UNCERTAIN,False,False,NONE,False,1.0,3527.861301295504,377.0296794022504,181.24752913369565,36570.57379071289,2.0801921063659727,0.8354275226593018,4.42578125,2.25390625,-13.4375,-19.75,17.86328125,22.00390625,22.00390625,2.171875,6517,1,0.05555555555555555,0.3333333333333333,0.0,3.34375,1.21875,0.2805755395683453,18.66015625,False,0.9846819529665651,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8826,S13_20250727,S13_20250727,103.53796381303556,1.1060678581399446,UNCERTAIN,False,False,NONE,False,1.0,18137.472304677423,60.96049196511648,60.08399660378836,3153.961951057442,1.0145878338804255,0.3894751965999603,7.3515625,-10.7109375,-19.484375,-25.234375,26.8359375,14.5234375,26.8359375,18.0625,6518,1,0.05555555555555555,0.05555555555555555,0.0,3.1953125,0.4765625,0.11359404096834265,23.640625,True,0.9937174102204376,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8827,S13_20250727,S13_20250727,103.53873688943168,1.1064527450419186,UNCERTAIN,False,False,NONE,False,1.0,18106.78003871997,90.08212327455396,81.30984544252271,5290.512485881804,1.1078870311988516,0.3391656279563904,-6.08984375,-14.4765625,-18.8125,-24.453125,12.72265625,9.9765625,12.72265625,8.38671875,6519,1,0.05555555555555555,0.05555555555555555,0.0,2.9453125,0.4296875,0.10891089108910891,9.77734375,True,0.9339915775537125,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8828,S13_20250727,S13_20250727,103.53914946392725,1.1065753661303668,UNCERTAIN,False,False,NONE,False,1.0,18099.652274380875,102.28368981247242,71.83483727340992,4883.547985252231,1.4238730634715773,0.5456687211990356,1.9921875,-9.8046875,-19.921875,-24.96875,21.9140625,15.1640625,21.9140625,11.796875,6520,1,0.05555555555555555,0.05555555555555555,0.0,2.9140625,0.5234375,0.13373253493013973,19.0,True,0.9910709763211917,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8829,S13_20250727,S13_20250727,103.72239964857263,1.1070107335184454,UNCERTAIN,False,False,NONE,False,1.0,1051.4182382815115,87.07886366166127,63.92692426957143,4067.6785093298417,1.3621625732291007,0.2643747925758362,-6.90625,-15.9609375,-20.921875,-26.9375,14.015625,10.9765625,14.015625,9.0546875,6521,1,0.05555555555555555,0.2222222222222222,0.0,3.578125,1.375,0.3003412969283277,10.4375,True,0.8042073740422696,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8830,S13_20250727,S13_20250727,104.01074199214204,1.1071874265142452,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1950.597469827148,118.01330135478176,82.21428249491849,4572.806532748718,1.4354355201248148,0.3944290280342102,-4.96484375,-13.2578125,-11.015625,-17.484375,6.05078125,4.2265625,6.05078125,8.29296875,153,6,0.3333333333333333,0.0,20.775377966294123,6.3125,0.71875,0.09829059829059829,-0.26171875,True,0.003058287236072509,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8831,S13_20250727,S13_20250727,104.01095737563438,1.10784053008033,PROBABLE_FALSE_ALARM,False,False,NONE,True,,1884.4377037093968,,,,,0.4715834856033325,-12.4296875,-15.921875,-17.828125,-21.296875,5.3984375,5.375,5.3984375,3.4921875,880,13,0.7222222222222222,0.0,16.250302901822657,5.52734375,0.7109375,0.10891681627767803,-0.12890625,True,0.012006372725441692,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8832,S13_20250727,S13_20250727,103.81662329634705,1.1100513277404211,UNCERTAIN,False,False,NONE,False,1.0,1044.9325551823429,218.26012776463287,209.808253985336,22114.898340705484,1.0402838001782695,0.7192854285240173,-8.171875,-16.078125,-18.796875,-26.5625,10.625,10.484375,10.625,7.90625,2048,4,0.2222222222222222,0.2777777777777778,9.368702522861586,5.12890625,1.3359375,0.2179732313575526,5.49609375,False,0.8118797410073368,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8833,S13_20250727,S13_20250727,104.17645790069332,1.1102627123464377,UNCERTAIN,False,False,NONE,False,1.0,2623.9241736967297,311.2388267318937,172.33263776704996,21739.218884057736,1.806035297577292,0.7439190149307251,16.015625,8.1953125,-13.515625,-21.96875,29.53125,30.1640625,30.1640625,7.8203125,6522,1,0.05555555555555555,0.1111111111111111,0.0,2.921875,0.96875,0.24701195219123506,27.2421875,True,0.9984700696924035,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
8834,S13_20250727,S13_20250727,104.1495254080944,1.1105185094398589,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.4,8.236472298514492,238.13237338423127,135.2682452714383,18444.157633966148,1.7604454978060735,0.3556911945343017,2.02734375,-8.6640625,-11.0078125,-21.234375,13.03515625,12.5703125,13.03515625,10.69140625,1475,3,0.16666666666666666,0.6111111111111112,13.614396099261942,11.931640625,4.119140625,0.31853194381513367,1.103515625,True,0.2637495844750803,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
8835,S13_20250727,S13_20250727,103.84705092282626,1.1122440790610395,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,179.8319117625272,414.9926954027841,279.3578382250497,74801.70448736941,1.485523721258422,0.2672308087348938,-5.26953125,-11.6796875,-9.6015625,-16.390625,4.33203125,4.7109375,4.7109375,6.41015625,1476,7,0.3888888888888889,0.2777777777777778,9.110756413632755,7.509765625,2.29962158203125,0.27023324535230664,-2.798828125,False,0.3436356016327358,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),True
